character_chosen,card_name,n_offered,pick_rate,win_rate_lift,floors_gained_lift
THE_SILENT,Enlightenment,14454,0.3295281582952816,-0.10271261900341805,-0.5757331091941928
DEFECT,Sweeping Beam,1379408,0.19943627991138227,-0.062443834604377024,2.394538120746102
THE_SILENT,Die Die Die,313609,0.4069844934297166,-0.08774448875665941,0.674592429497821
WATCHER,Consecrate+1,185260,0.31898952823059484,-0.15838052484129303,1.0298268169153495
WATCHER,WaveOfTheHand+1,65214,0.2604042076854663,-0.02946742083306808,0.28700785581970756
DEFECT,All For One,327387,0.2853686920983423,-0.011105661747952439,1.2610125092299747
WATCHER,The Bomb,8820,0.3359410430839002,-0.1290273973163179,-1.459479387547436
IRONCLAD,Wild Strike,1534325,0.13414367881641764,-0.07079827388627502,0.9307827083269977
DEFECT,Sunder+1,73558,0.3153701840724326,-0.11958465134315971,1.899539568233985
WATCHER,Dramatic Entrance,12640,0.4074367088607595,-0.16491010667945608,5.450929264909847
WATCHER,Establishment+1,14574,0.42445450802799506,-0.11564220189851376,-0.8624272493104783
DEFECT,Madness+1,1983,0.41704488149268787,-0.03369099969456446,-0.14474295301732631
IRONCLAD,Rupture,634761,0.13786133678660156,-0.06951055872655046,-1.7584281113489162
THE_SILENT,Outmaneuver,1458981,0.12987077967430694,-0.06633294206024976,-1.6311020752050318
IRONCLAD,Fire Breathing,636584,0.27817695700803036,-0.07402834058110465,0.022060807329335574
THE_SILENT,Poisoned Stab+1,271653,0.36422200380632647,-0.1537697947234067,0.7447279402768885
DEFECT,Glacier,437101,0.5114058306890169,0.02655273201523531,3.500470126961101
IRONCLAD,Thinking Ahead,23220,0.2111111111111111,0.13452112101413047,-5.604001815872797
IRONCLAD,Madness+1,2999,0.4101367122374125,-0.041472606359755027,0.08783888743353074
THE_SILENT,Phantasmal Killer+1,20723,0.29788158085219324,-0.09591117063946031,-1.1556091681822487
DEFECT,Stack,1372127,0.09658726925423083,-0.027827034472426737,-0.9393070572202156
DEFECT,Reinforced Body,435277,0.20937012523060028,-0.01437160090255668,0.5932961852812006
WATCHER,ThirdEye+1,185029,0.2579919904447411,-0.06039680303341832,0.9356707666714783
IRONCLAD,True Grit+1,344055,0.24893403670924708,-0.016118744841120525,0.9542565255851461
WATCHER,Bandage Up+1,1505,0.47109634551495017,-0.14783721144509565,0.3190883897626353
WATCHER,Halt,898344,0.19647039441461178,-0.06061699789610807,-0.06621194169828826
WATCHER,Conclude,315257,0.3041899148948318,-0.07812599087006486,3.0243707214630255
DEFECT,Force Field+1,84576,0.3061033863034431,0.05375561741957319,-0.3482099620955559
THE_SILENT,Dramatic Entrance,20010,0.4644677661169415,-0.16647460787595267,4.728688643301041
IRONCLAD,Bandage Up+1,3045,0.46732348111658456,-0.11838711047066292,-0.3469052114590916
DEFECT,Dramatic Entrance,18172,0.39401276689412285,-0.17878241512052875,5.550183395665876
IRONCLAD,Finesse+1,3030,0.4521452145214521,0.023049863688329952,0.17893764840383497
THE_SILENT,Flash of Steel+1,2011,0.5474888115365489,0.0004431535766685202,-0.1275873082412602
IRONCLAD,Twin Strike,1815693,0.21658617398425836,-0.04455499994641418,2.8629022402898947
THE_SILENT,Blade Dance,1461724,0.27993998867091185,-0.03727845850261535,0.7546630232709965
WATCHER,Devotion,216344,0.5234580113153127,-0.07364184870165044,-1.0829501432668032
THE_SILENT,Swift Strike,15523,0.22482767506281,-0.1409575910753546,2.6432152078441398
IRONCLAD,Berserk+1,28039,0.41028567352615997,-0.04770663905493172,0.1024764239719076
IRONCLAD,Panache+1,1327,0.6096458176337604,-0.036825099865891,-0.3590733590733599
THE_SILENT,Storm of Steel,249141,0.19312357259543791,-0.05326954868464401,-0.9825526978430652
WATCHER,Scrawl,236202,0.32880754608343704,0.1344484982008044,3.1105318761093486
WATCHER,ClearTheMind,897799,0.21052819172220064,-0.034719034696565204,0.9454403875971913
WATCHER,Omniscience,231934,0.2519596091991687,0.08437539338639988,-0.07489853259409429
DEFECT,Scrape+1,83183,0.15868627003113617,-0.04855522163607695,0.6222080145870912
IRONCLAD,Offering+1,31713,0.45896004792987105,0.14499719682515877,2.2651052643106944
WATCHER,Forethought,11552,0.15910664819944598,-0.10283565915543635,-0.5930559597525118
WATCHER,CrushJoints,894655,0.12176872649233503,-0.041968711422991745,2.149819126310888
DEFECT,Doom and Gloom+1,83050,0.3010596026490066,-0.12579212116679786,1.421312315366574
DEFECT,Aggregate+1,84573,0.19339505515944805,-0.044931741120334656,-1.2077246861578104
THE_SILENT,Skewer+1,100420,0.1821449910376419,-0.1163300608220077,0.459529604707658
WATCHER,Master of Strategy,10064,0.4906597774244833,0.19309978260275248,-5.013258197987469
IRONCLAD,Ball Lightning,2332,0.24013722126929674,-0.10311593034504998,1.1628547242824894
IRONCLAD,Clothesline,1807341,0.12944209200145407,-0.044614228634590886,2.633631545354973
IRONCLAD,Juggernaut,485111,0.3290793241134503,-0.03466184697251362,-0.3341360720606339
IRONCLAD,Panacea,27661,0.34911969921550196,0.023788012821101268,-1.5054583212866053
WATCHER,FlurryOfBlows+1,186193,0.4285821701138066,-0.07615439021569759,1.1331842394541134
WATCHER,Crescendo+1,186360,0.2748175574157545,-0.08237759258628302,0.8425294071369365
THE_SILENT,Calculated Gamble+1,103493,0.3185046331635956,0.044792486292165756,0.7721543661865535
DEFECT,All For One+1,20302,0.3623288345975766,-0.0029241177242953498,1.6128808191167074
DEFECT,Good Instincts+1,2041,0.3052425281724645,-0.10836368905179222,-0.587464088185154
WATCHER,Finesse+1,1636,0.460880195599022,0.09707561185393698,0.37070318843717764
IRONCLAD,Sweeping Beam,2313,0.24167747514051016,-0.13963177444654995,0.8846928971958796
DEFECT,Fusion,435521,0.19847033782527135,-0.06815586611856708,-2.0567175079569076
THE_SILENT,Acrobatics+1,277131,0.26541238620002816,0.059460493321980834,1.2989495740850447
IRONCLAD,True Grit,1820927,0.126988067066939,-0.027186430541459083,-1.006293714458856
THE_SILENT,Tactician+1,102669,0.2879837146558357,0.029619775413368576,0.14947813059426984
THE_SILENT,Deflect,1461092,0.18888132985465667,-0.03782363332190619,-0.4823010636764806
THE_SILENT,Deep Breath,18435,0.20949281258475724,0.0435813902564432,-1.0854989308455956
WATCHER,Weave,312381,0.1521283304682423,-0.04522154557839314,-0.08328830855753822
WATCHER,EmptyMind,314155,0.22039439130365585,0.002092991633592889,0.5387028021938747
WATCHER,FollowUp+1,185701,0.34097823921249754,-0.13572517282288013,0.8502109042737995
IRONCLAD,Impatience,24084,0.1643829928583292,-0.008329853043384128,-0.5472854522834201
IRONCLAD,Corruption+1,28272,0.22131437464629317,0.027512275962482347,1.058573928428867
IRONCLAD,Madness,26399,0.31584529717034737,-0.0348594577192356,0.1788095682087132
IRONCLAD,Berserk,483574,0.2741876114100427,-0.05386400291132329,-0.8505613889088259
THE_SILENT,Dagger Spray+1,271729,0.26297156357989027,-0.157604072053398,1.4378083858208033
IRONCLAD,Body Slam+1,346159,0.28248868294627616,0.0008393586868860603,0.6070268533023508
DEFECT,FTL,439333,0.32399114111619204,-0.022312440329227717,2.3431311358397124
WATCHER,Study,314200,0.18615213239974537,-0.05076141056017955,-1.2213057681945898
DEFECT,Heatsinks,435517,0.17434681080187456,0.017432151311425587,-1.6054027022226727
DEFECT,Thunder Strike,327844,0.3158514415392687,-0.03256235356783674,-1.12890242891309
IRONCLAD,Flame Barrier+1,120672,0.5074996685229383,-0.06529478522256132,0.9911077314388006
WATCHER,BattleHymn+1,63524,0.40520118380454634,-0.13034167881193076,1.268259176892462
IRONCLAD,Outmaneuver,2260,0.2234513274336283,-0.08421765253448421,-1.0505204366590508
THE_SILENT,Catalyst,513172,0.49759729681276454,0.023509779591440655,0.10192139521070587
WATCHER,Protect,896924,0.18641490248895112,-0.028621226367056135,0.4935431519182991
WATCHER,ForeignInfluence+1,54716,0.3775312522845237,-0.086006039856659,0.9869360533742757
IRONCLAD,Corruption,476219,0.17314932835523153,0.029813809524579404,-0.020479510582102733
THE_SILENT,Mayhem,15185,0.37813631873559433,-0.023720906162561506,-2.1772987002659043
IRONCLAD,Swift Strike+1,2809,0.3389106443574226,-0.0977320653624939,0.21975898598534727
IRONCLAD,Swift Strike,21962,0.21692013477825334,-0.1172491988162957,3.901446104730317
IRONCLAD,Secret Weapon+1,1641,0.3820840950639854,-0.03717807159102704,-0.02078083859460378
THE_SILENT,Endless Agony,539701,0.21190992790452493,-0.05356337487024271,1.0585443907915995
THE_SILENT,Poisoned Stab,1466563,0.38133718087801205,-0.0849142584782861,2.7349158020779605
IRONCLAD,Warcry,1817544,0.10254497277644997,-0.0247037650932585,-0.9641766998787098
DEFECT,Barrage,1378428,0.12547046345547247,-0.036433872022188785,0.15393833036999993
DEFECT,Melter+1,83596,0.3442269965070099,-0.14951207363305002,0.700912580480491
WATCHER,ReachHeaven,313000,0.3366070287539936,-0.08438686803967309,2.4093296795204395
THE_SILENT,Riddle With Holes+1,101617,0.20076365175118335,-0.12456883255502588,0.05347566795984804
IRONCLAD,Metallicize+1,119630,0.5606787595084844,-0.04924223595853838,1.2473080765812306
IRONCLAD,Discovery,22407,0.36988441112152454,-0.06070564774704584,2.1120648833371938
THE_SILENT,Good Instincts,16172,0.26725204056393764,-0.0656890367602122,0.5733250546219235
DEFECT,Echo Form,315854,0.6346539857022548,-0.0014223101737320942,0.14674443334047993
DEFECT,Conserve Battery+1,266026,0.4544330253433875,-0.10597439122176228,1.1134382694192855
DEFECT,Hello World+1,83811,0.2572931954039446,-0.03595174747623231,1.1792405373144135
IRONCLAD,Fiend Fire+1,31770,0.24941768964431854,-0.016997306416322855,0.4116478219678399
THE_SILENT,Footwork+1,101879,0.6421735588295919,0.04267336682018075,1.8913427544399504
IRONCLAD,Mind Blast+1,2759,0.38492207321493294,-0.0813166471906222,-0.5927620138340952
WATCHER,Dramatic Entrance+1,1510,0.44834437086092715,-0.0717752388991047,0.14575106261115955
IRONCLAD,Thunderclap,1810661,0.2113697704871315,-0.0555943322215178,2.232518140349537
IRONCLAD,Sever Soul,630039,0.09655592749020299,-0.056862717475948954,-0.005837484851067387
IRONCLAD,Searing Blow,634441,0.17000162347641468,-0.08528205405730546,0.8854263124472297
WATCHER,InnerPeace+1,65134,0.3328215678447508,0.021351846805588437,1.4417559525507961
THE_SILENT,Caltrops+1,100970,0.42545310488263843,-0.08313355265453382,0.6177828646602688
THE_SILENT,Forethought,17921,0.1395569443669438,-0.09394633845553868,-0.6193972735160163
THE_SILENT,Apotheosis,17904,0.750837801608579,0.06211506192101235,7.3635129139492115
IRONCLAD,Trip+1,2903,0.3692731656906648,-0.014911617499612895,0.11577710165719779
WATCHER,Mind Blast+1,1428,0.4166666666666667,-0.053061224489795944,0.0705882352941174
IRONCLAD,Iron Wave,1812292,0.222897303525039,-0.05703461447037411,2.08067300803312
THE_SILENT,Accuracy,456651,0.3136793744018955,-0.021061112827698875,-0.041194696996566194
DEFECT,Tempest,436737,0.24284867093926094,-0.035872000923539205,0.46060521900661655
IRONCLAD,Shrug It Off+1,346338,0.5243836945411707,-0.03183475469119229,1.329549154910989
IRONCLAD,Shockwave+1,121048,0.39905657259929944,0.030922772452579073,2.230569473141932
WATCHER,MentalFortress+1,53741,0.46070970022887553,-0.008996585618242348,0.7867632243406941
WATCHER,CutThroughFate+1,186538,0.2817549239297087,-0.01293493509180349,1.9188549223999054
IRONCLAD,Havoc,1441402,0.04206668229959442,-0.022202861557196363,-1.3857406110695933
IRONCLAD,Intimidate,632446,0.19915059941876462,-0.03181841625370099,0.13733921067047916
DEFECT,Streamline+1,262603,0.23887388948336463,-0.12874286389068326,0.7606589253048348
IRONCLAD,PanicButton,20303,0.18943013347781115,0.006519724846841601,-0.7633167683151392
DEFECT,Lockon,436645,0.25387900926381846,-0.052167426309921605,1.1650674398552354
IRONCLAD,Reckless Charge+1,120793,0.15266613131555637,-0.1333052367229545,0.010728637448565337
DEFECT,Fission+1,21630,0.46412390198797965,0.048423150403616555,0.7072187599584119
WATCHER,Enlightenment+1,1545,0.3378640776699029,-0.10628532263682428,-0.8723609847080365
WATCHER,Discovery+1,1551,0.37524177949709864,-0.06100986243656442,0.09304416286319217
DEFECT,Seek,335242,0.4229094206573162,0.045853364885521025,0.21511310055674215
THE_SILENT,Masterful Stab,540021,0.1627714477770309,-0.06448774627692805,1.4138417855958743
THE_SILENT,PiercingWail,1459587,0.25160130913744777,-0.011130874837599919,0.1148925450172733
IRONCLAD,Brutality,474979,0.12028321252097461,-0.008453291616747294,-0.812918719365328
IRONCLAD,Pommel Strike+1,346479,0.3693326291059487,-0.049452999299169964,1.423400677776403
THE_SILENT,Doppelganger,301218,0.14440040103845056,-0.01658667340676137,-0.645887912735212
WATCHER,ForeignInfluence,265128,0.2454927431278477,-0.06334465596366931,1.243099179832452
THE_SILENT,Crippling Poison+1,103965,0.5274563555042563,-0.05074980887310393,1.9285530014924799
WATCHER,Impatience,11276,0.2192266761262859,0.014020546706483838,0.44588771799814353
WATCHER,WheelKick+1,65523,0.3388275872594356,0.008423056483740476,1.651048334766184
IRONCLAD,Barricade,488983,0.4053760560183074,-0.005168587126407553,-0.5698884099311954
THE_SILENT,Panacea,19742,0.35675210211731334,0.013475712294238495,-1.4185870385462582
IRONCLAD,Searing Blow+1,120684,0.16606178118060388,-0.1619010098384091,-0.1928947444251996
WATCHER,Mayhem,9798,0.3210859359052868,-0.06065476916348833,-3.4762548171775762
WATCHER,Good Instincts,10431,0.18358738375994632,-0.13302724896891982,0.6013656370377003
THE_SILENT,Underhanded Strike,1460906,0.10721771284394753,-0.05643110808355904,-0.5743099517162875
THE_SILENT,Phantasmal Killer,300462,0.18939499836917814,-0.06180959104293815,-1.7420048915495947
IRONCLAD,Clash,1811753,0.17564701148556122,-0.03669958857923045,3.313409158486351
IRONCLAD,Thunderclap+1,344567,0.2618590869119794,-0.10605020167259482,1.3544302930011387
IRONCLAD,Ghostly Armor,633159,0.35022324566183216,-0.04202740942666383,-0.04168698165984708
DEFECT,Leap+1,265724,0.3295524679742891,-0.12168931799210447,0.27539706595916336
IRONCLAD,Metamorphosis,21291,0.3684655488234465,-0.058168713377694636,-0.03026208651616713
WATCHER,Fasting2+1,63769,0.23981872069500854,0.08228136704915301,0.7700984086906395
IRONCLAD,Spot Weakness+1,115390,0.5149406361036485,-0.06738714174539101,1.6157109107330818
THE_SILENT,Chrysalis,12864,0.2701337064676617,-0.050483996656120605,-5.381081764900149
THE_SILENT,Thinking Ahead,15675,0.2068261562998405,0.14357300596961592,-5.9603988420500205
WATCHER,Alpha+1,13644,0.3927733802403987,-0.157173866308523,-2.0901226291441652
THE_SILENT,Slice+1,271292,0.2504312696282972,-0.1319379290231429,0.20339035023520857
DEFECT,Panache,14052,0.5390691716481639,0.05327518393340025,-3.7953050626970963
IRONCLAD,Entrench+1,120994,0.3471825049175992,0.0227781165238074,-0.26560256146832373
WATCHER,Chrysalis,8374,0.28074994029137806,-0.05536221458745308,-4.733985199087604
IRONCLAD,Blood for Blood+1,121234,0.2573040566177805,-0.10309615408332834,0.4724951377639943
THE_SILENT,Dramatic Entrance+1,1898,0.4931506849315068,-0.08899283899283894,0.4811734811734798
IRONCLAD,Mayhem+1,1383,0.6276211135213304,-0.04990380743590894,0.012697418460025034
DEFECT,Dramatic Entrance+1,1724,0.4077726218097448,-0.09333582254866857,-0.0026401472352279853
IRONCLAD,Evolve+1,98894,0.22690962040164217,-0.022646589724101884,0.8690174784768008
DEFECT,Steam Power,436564,0.06447164676885864,-0.003766506276463494,-1.399597169982922
DEFECT,PanicButton,12942,0.1275691546901561,-0.014498449985706596,-0.40037350116871373
THE_SILENT,Impatience,17422,0.20646309264148777,0.04363825389954762,0.09929552505327699
IRONCLAD,Blind,24977,0.28374104175841774,-0.02163735503870562,0.6490492870569824
IRONCLAD,Secret Weapon,21352,0.25777444735856125,0.11104044014063841,-5.521271574874094
IRONCLAD,FollowUp,2336,0.3912671232876712,-0.15663672147897836,0.4255525087173435
WATCHER,ThirdEye,896635,0.1676490433677026,-0.043085305515486505,0.08485463999332765
WATCHER,Wish,174285,0.3675129816105804,0.001188863489235803,-0.21279260168280345
IRONCLAD,Dramatic Entrance,27921,0.44192543247018373,-0.1295268190996219,5.719717664715217
THE_SILENT,Jack Of All Trades+1,2304,0.3159722222222222,-0.04517627043007755,-0.03845456573882977
IRONCLAD,Demon Form,498737,0.583540022095814,-0.04519252027007975,0.8480175334117099
THE_SILENT,Prepared+1,278485,0.3312925292206043,0.017383865317033897,0.7830699654390951
THE_SILENT,Well Laid Plans,540142,0.22843622602945152,0.008395690297352626,0.6999747157401437
IRONCLAD,Pommel Strike,1816066,0.2744878214778538,-0.03523020556233031,2.846001032583949
DEFECT,Ball Lightning,1382527,0.43635314174696044,-0.06882466256266348,3.8034411840949858
WATCHER,FlyingSleeves,894502,0.1219784863533005,-0.07277360339885122,1.2512423552818852
WATCHER,Evaluate,896930,0.1754930708082013,-0.049659407034084,0.14395701949318607
WATCHER,Vengeance,313269,0.19405686486693544,-0.049100704651788174,0.8763211211488695
DEFECT,Hyperbeam+1,15788,0.15689130985558652,-0.09944525469341609,1.4965854746547045
THE_SILENT,Madness,18308,0.26491151409220015,-0.0643817420520198,-0.4287823898099159
THE_SILENT,Dagger Throw,1462235,0.1871723765331838,-0.05763424279216947,2.090096014890946
THE_SILENT,Footwork,545802,0.5587044386059413,0.019527922332020997,1.0871105412409854
DEFECT,Cold Snap+1,263465,0.29426679065530525,-0.07043594440022499,1.980685219754866
WATCHER,Consecrate,899334,0.2902281021289087,-0.0929670802162741,1.459185852588881
THE_SILENT,Discovery,15576,0.3416795069337442,-0.0625970693868414,1.6395591436366352
DEFECT,Beam Cell+1,263180,0.26436279352534386,-0.08488863201069802,0.7619902082341952
DEFECT,Recycle+1,68560,0.20494457409568262,0.020774825960062804,0.5394726260381528
DEFECT,Discovery,14275,0.38276707530647985,-0.065041526854908,2.4425166789549806
DEFECT,Violence,13219,0.20410015886224375,0.07411020734485002,-4.360622536916354
IRONCLAD,Panacea+1,3000,0.448,-0.014956435472739837,0.47460533126293925
IRONCLAD,FollowUp+1,1220,0.44508196721311477,-0.2194493635935813,0.5896722350528147
IRONCLAD,Perfected Strike,1819488,0.19571165075010113,-0.03355311148281928,3.475713859916688
THE_SILENT,Caltrops,542174,0.30147148332454154,-0.05646540314442995,0.261452019099643
DEFECT,Fission,327247,0.24899846293472513,0.012381923854069415,-0.7474849218014086
IRONCLAD,Good Instincts,22794,0.27125559357725715,-0.08172331978911457,0.746979774163318
WATCHER,SashWhip+1,185669,0.20416978601705185,-0.09213201702054447,1.3669793094282277
DEFECT,Chill+1,84877,0.4584045147684296,0.006434509931614041,2.185309749075426
DEFECT,Purity,17253,0.15174172607662437,0.07386835716987045,-3.3847150016325465
THE_SILENT,Enlightenment+1,2222,0.31458145814581456,-0.09632464349690067,-0.8528983812349882
IRONCLAD,Secret Technique+1,1541,0.4289422452952628,0.10059139045523313,0.04244429927107696
THE_SILENT,Metamorphosis,14147,0.28988478122570155,-0.0681972655120753,-2.6409829585176183
IRONCLAD,Rage+1,121177,0.4362544047137658,-0.10852799246030298,0.18711273873474177
THE_SILENT,Well Laid Plans+1,100793,0.28687508061075667,0.01561036736037208,1.8624865513060236
WATCHER,InnerPeace,313244,0.2793062277330132,0.018575789183562563,0.9742139785165769
IRONCLAD,Dark Shackles,23463,0.40203725013851593,0.04327881244314574,-1.1022064227742963
WATCHER,Worship+1,64869,0.3233439701552359,-0.07050638136635701,-0.17880803102804954
THE_SILENT,Masterful Stab+1,100683,0.17697128611582888,-0.12177766198352624,0.6303472088510631
WATCHER,Fasting2,313977,0.12886931208336916,0.06081672094145879,-0.17252792672651296
IRONCLAD,Sentinel+1,93563,0.2572277502859036,0.0026397494783912956,0.09261302584886444
DEFECT,Reinforced Body+1,84208,0.30409224776743304,-0.040556793319095286,0.5238928193273296
WATCHER,Panacea+1,1546,0.4514877102199224,-0.0008379737254690101,0.14807806671352175
IRONCLAD,Offering,493682,0.40261747440660184,0.07626094312938281,1.6464453846655864
THE_SILENT,Expertise+1,102778,0.1650061297164763,0.006827663058198152,0.23348524787805225
DEFECT,Reboot,331711,0.27521848838295987,0.02009189909626724,0.13846776429922514
IRONCLAD,Fire Breathing+1,117981,0.3240437019520092,-0.11099291462745564,0.23058263784850475
WATCHER,Sanctity,313693,0.20177689651984584,0.002461004084260393,0.9527953098851114
DEFECT,Gash,1386760,0.29357206726470336,-0.03813558607103695,1.0358547279903796
THE_SILENT,Blur,540207,0.3764982682564276,0.01010538218658738,-0.13272935432711108
THE_SILENT,Acrobatics,1457622,0.17042758685036313,0.019478346100855,-0.2722907117586857
THE_SILENT,Flying Knee+1,271095,0.24157952009443184,-0.14689024124121813,0.7774553078681947
WATCHER,DeceiveReality,313235,0.26890034638530175,-0.042390411645404885,1.2370796149946308
IRONCLAD,Bludgeon,478094,0.2610804569812631,-0.07415114407009457,1.1407940187184877
DEFECT,Amplify+1,21473,0.334047408373306,0.004085941940396132,-1.82878480783123
THE_SILENT,After Image+1,18977,0.6995310112241134,0.104281247997696,1.9436141017688975
WATCHER,Dark Shackles,11158,0.39666606918802655,0.01829678728219436,-1.358330118118534
DEFECT,Master of Strategy+1,1206,0.5829187396351575,0.17495595417537446,0.9445460946978166
IRONCLAD,Anger,1802637,0.21764836736403392,-0.0662960561054841,2.9368452750776477
IRONCLAD,Exhume,371353,0.19619876505642878,0.028659103605878422,-1.7137279050016403
DEFECT,Skim+1,84914,0.30605082789645993,0.06349083147887485,0.7355538321475947
THE_SILENT,Night Terror+1,20799,0.35458435501706814,0.0033591341589058743,-1.31446869760207
IRONCLAD,Battle Trance+1,121967,0.4371838284126034,0.03637485244367433,1.9928723436292675
WATCHER,ReachHeaven+1,65475,0.33121038564337535,-0.13047292236362557,0.8678326747147249
DEFECT,Deep Breath,16598,0.22352090613326908,0.0345942484368752,-0.9026471897216055
THE_SILENT,Eviscerate,540835,0.0951158856213078,-0.040876088818511985,-0.6377003772333651
THE_SILENT,Quick Slash,1462775,0.15760728751858624,-0.06273523585687844,1.8326167931786408
WATCHER,Perseverance,312785,0.28846332145083686,-0.05975694736358683,0.01218340434096632
WATCHER,WindmillStrike,312684,0.28152064064678717,-0.07648429986396574,0.9590209095252717
THE_SILENT,Cloak And Dagger+1,230076,0.4746996644587006,-0.055839192083429856,1.455201194873089
DEFECT,Bandage Up,15747,0.5026989267797041,-0.09407013328365665,1.8433743458401057
DEFECT,Dark Shackles,15458,0.3976581705265882,0.043078067460349256,-0.813084600383366
WATCHER,Apotheosis,11321,0.7341224273474075,-0.01927841698809285,7.85563914613423
DEFECT,Reboot+1,22154,0.3404802744425386,0.07364693830792751,0.36425732174113534
THE_SILENT,Bane,1389229,0.20373314982627055,-0.07631100947162321,0.7973075803710437
THE_SILENT,Underhanded Strike+1,271162,0.1450018807945066,-0.08787670940662778,-0.020227794346748595
WATCHER,FlurryOfBlows,900138,0.3725051047728237,-0.03663825362432549,2.029490835576425
DEFECT,Steam+1,264356,0.2141770945240509,-0.08525950661143844,0.295864673110783
THE_SILENT,Distraction+1,103069,0.37936722001765805,-0.09020514883282416,0.02330876994787623
IRONCLAD,Mayhem,23131,0.43456832821754354,-0.028330029210898666,-0.674290843360378
DEFECT,Trip,16915,0.2373041678983151,-0.07633431428107201,0.7447536830148032
IRONCLAD,Trip,26894,0.3589648248680003,-0.04237216748212036,2.3730434999954326
IRONCLAD,Juggernaut+1,28236,0.42690182745431365,-0.03664802419516333,0.04287411628514448
DEFECT,Finesse,18601,0.42895543250362883,0.01752004160610926,0.630636014057707
DEFECT,Auto Shields,438087,0.2834596781004686,-0.0640243777240352,1.0810858480902823
THE_SILENT,Glass Knife,304776,0.22987046224112134,-0.08660920351542678,1.0184226228629463
THE_SILENT,Blind,17345,0.2769097722686653,-0.03426863419526671,1.0622587182644097
WATCHER,DeusExMachina,240007,0.469011320503152,-0.026393542919663004,0.29135609663294915
THE_SILENT,Blade Dance+1,277300,0.3887702848900108,-0.06262856831774327,0.7825483797024742
IRONCLAD,Infernal Blade+1,120760,0.45973832394832725,-0.11742022834743848,0.3204738901581532
DEFECT,Defragment+1,85335,0.8372180230854867,0.07216452318216338,2.2453970129623553
DEFECT,Loop+1,85052,0.671694963081409,-0.00883604472129118,1.0000896701531339
IRONCLAD,Metamorphosis+1,1449,0.3857832988267771,-0.08736708809873173,-0.987527888886655
THE_SILENT,Terror+1,103332,0.4261796926411954,-0.06974519117682676,0.7245022514209474
DEFECT,Good Instincts,14698,0.2387399646210369,-0.07831835510189555,0.780075370710879
THE_SILENT,Unload+1,18612,0.23549323017408125,-0.10957117827590729,0.7294008548640356
THE_SILENT,Bane+1,257322,0.284196454247985,-0.14696288162070514,0.2966314509645027
WATCHER,Flash of Steel+1,1560,0.5679487179487179,0.03332417895251555,-0.2801575446610993
DEFECT,Finesse+1,2065,0.43922518159806295,0.014944216256976506,0.2875085927339267
IRONCLAD,Dropkick,632565,0.25251159959846026,-0.03814176080261425,1.3880342194984436
THE_SILENT,Bouncing Flask+1,104133,0.4809522437651849,-0.07593739000105337,0.9782980068073126
WATCHER,MentalFortress,266163,0.3330327656360952,-0.009891017558045279,-0.5919346659137723
IRONCLAD,Reaper,490447,0.49866142518967393,0.0029356058260924522,1.0095667556031103
IRONCLAD,Heavy Blade+1,327535,0.38778451157891525,-0.024427320174806366,0.34276696569483533
WATCHER,Weave+1,65436,0.20089858793324775,-0.07172588116042444,-0.02059618360861748
DEFECT,Thinking Ahead,14736,0.22292345276872963,0.14767675970155147,-5.014335211895514
WATCHER,Magnetism,9332,0.2738962708958423,-0.0558308528859105,-3.8851229507439484
IRONCLAD,Forethought+1,2829,0.18628490632732414,-0.08917581774449079,-0.2673263246051203
WATCHER,Trip+1,1542,0.3638132295719844,-0.12213336822079401,-0.37013415318866016
IRONCLAD,Good Instincts+1,2943,0.33503227998640844,-0.0574004380177881,-0.47353651167442834
THE_SILENT,Flechettes,539870,0.0994035601163243,-0.05536999545207803,-0.1640365851870449
IRONCLAD,Hemokinesis,632732,0.10268170410221072,-0.07807907039799773,1.178585229054658
DEFECT,Beam Cell,1382890,0.1897584045007195,-0.047526395762867935,1.1908370506037969
WATCHER,EmptyBody,896104,0.20726277307098284,-0.06091974306870891,0.8645126707503721
WATCHER,Finesse,13009,0.4133292336075025,0.049597434175923605,-0.13055305051525679
WATCHER,Devotion+1,13645,0.6227922315866617,-0.08236269766762566,-0.27096580125391156
WATCHER,Swift Strike,9925,0.1853904282115869,-0.15007932026565565,3.2852958377026695
IRONCLAD,Discovery+1,2881,0.35022561610551894,-0.02105410281822573,0.1105520401853397
DEFECT,Secret Technique,14453,0.28049539887912545,0.14345763863959252,-5.1867670618209125
IRONCLAD,Dramatic Entrance+1,2934,0.45875937286980234,-0.10723067882821014,-0.043980485139288206
THE_SILENT,Backstab,544325,0.5168382859504891,-0.05713967143893281,2.2946530257881648
THE_SILENT,Calculated Gamble,539376,0.2252306368841031,0.02108566543793286,-0.8531343748941751
WATCHER,Study+1,63929,0.31143925292120944,-0.05399297748567067,0.8105782137431206
WATCHER,Halt+1,184986,0.2865514147016531,-0.11309596233000935,0.4057602231329831
WATCHER,FlyingSleeves+1,186055,0.18285453226196555,-0.12532385939978602,0.907462800080653
DEFECT,Turbo+1,233280,0.20582561728395063,-0.03297093797933914,0.24788593435816786
WATCHER,Deep Breath,11935,0.21784666945957268,0.019348811338634586,-0.6441611388076289
THE_SILENT,Night Terror,303062,0.23358916657317644,-0.0025598602389911573,-1.7877494712926385
DEFECT,Force Field,435856,0.1547391799126317,0.039817474606145736,-1.8423752967953035
WATCHER,FollowUp,898124,0.30355607911602406,-0.08516893748136299,1.5087923596778516
