character_chosen,card_name,n,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high,was_picked_pvalue,was_picked_qvalue,pseudo_r2,auc
DEFECT,Transmutation,11871,0.8139194288455212,0.7156546417695737,0.9256767133014973,0.0017101814268275415,0.005465198487746719,0.41440929323358655,0.9008990102294188
DEFECT,Ball Lightning,1365258,0.8119426216776673,0.8031893664393147,0.8207912709544237,1.5432030704431e-310,5.355396905397005e-309,0.10907929978375475,0.7212899493940829
DEFECT,Rainbow,328035,0.8107102827886841,0.7949532042403039,0.8267796885571516,1.701386824783787e-97,1.852343204825878e-96,0.10051402963872058,0.714820801159035
DEFECT,Genetic Algorithm+1,84663,0.8042505675764136,0.7728689020223943,0.8369064582032327,7.566952616280092e-27,4.604438838563859e-26,0.18424691692673234,0.7817881478259412
DEFECT,Jack Of All Trades,14079,0.8014331100712458,0.7248319809460909,0.8861295400902574,1.5708019645855387e-05,6.263467079613072e-05,0.27724774010107056,0.8281973241381928
DEFECT,Sunder,386313,0.7980593591883763,0.7802169465933184,0.8163098014841507,3.884748203038151e-85,3.8517972138159525e-84,0.16006273883738986,0.7695843016891502
DEFECT,Metamorphosis,12619,0.7968986082055379,0.7078171297131328,0.8971913296550174,0.0001742642854367188,0.0006376292882289167,0.4107625456010723,0.9000156997655631
DEFECT,Barrage,1362765,0.7958347276337555,0.782990280541448,0.8088898795396565,1.4202355808691865e-166,2.253102303650331e-165,0.1131042699174819,0.7273654495786951
DEFECT,Stack+1,264304,0.7948976748995783,0.7768756320531485,0.8133377949966746,1.0929852081449435e-85,1.0885740570806813e-84,0.18302377143318782,0.7818801117330751
DEFECT,Static Discharge,434227,0.7912206860976293,0.7761746577807848,0.8065583793971448,2.648442608724542e-126,3.460112372927769e-125,0.16339220710373037,0.7732408847739156
DEFECT,Enlightenment,13388,0.7876209464194904,0.7228215972448421,0.8582294131820236,5.033189976840863e-08,2.2720965322283652e-07,0.2376237174932414,0.8039595834240197
DEFECT,Rainbow+1,21471,0.7871999090672452,0.7393769891150211,0.838116016536022,7.286816370285735e-14,3.72903667244346e-13,0.10326555318221886,0.7368341434943613
DEFECT,Tempest,432265,0.7823127733144852,0.7649216266447791,0.8000993225613338,1.2452945822248197e-101,1.4111220750619003e-100,-inf,0.7723363798768712
DEFECT,Fusion+1,84052,0.7804131716553698,0.7542714366305434,0.807460933710944,3.7524668534104986e-46,2.741522658363394e-45,-inf,0.7814873016979292
DEFECT,Beam Cell+1,263171,0.7794680581699304,0.7627522670103026,0.7965501775414524,2.3465690148611597e-112,2.8479397715883255e-111,0.19143303652309185,0.788334999739215
DEFECT,Leap,1359766,0.7780862330738519,0.7675199767043068,0.7887979524633257,2.613434985802061e-283,8.061720977036635e-282,-inf,0.7714253838634713
DEFECT,Good Instincts,14321,0.7779053603898831,0.7017431036948993,0.862333732297585,1.7762364928698453e-06,7.557511974451966e-06,0.2878727819278125,0.833767068605395
DEFECT,Beam Cell,1366623,0.7755056655805841,0.7644822884840797,0.7866879931778943,1.956610331490338e-265,5.643677332779273e-264,-inf,0.773608908266086
DEFECT,Aggregate+1,84571,0.7665405759594585,0.7351037086343648,0.7993218476394852,1.5141512652154494e-35,1.0190696848616708e-34,0.18954400580321418,0.7859922323980133
DEFECT,Thunder Strike+1,20359,0.7664184307178898,0.7166477667163534,0.8196456309847995,8.13423651082287e-15,4.2508563036559046e-14,0.1076418166111569,0.7405419035526101
DEFECT,Sadistic Nature,12331,0.7642125908775274,0.6626971600222329,0.8812786884980006,0.0002173990826802464,0.0007876726959752485,0.4101589211692235,0.9005895508777991
DEFECT,Thunder Strike,326967,0.7638278068827279,0.748654150917749,0.7793090011617083,1.2540804829874684e-152,1.8693374179296423e-151,0.10879981054849874,0.7241362219380236
DEFECT,Multi-Cast+1,21461,0.7614329478973032,0.7123369284755836,0.8139127861647147,1.1032809266361315e-15,5.87622766920587e-15,0.08857606328615286,0.7017830599429659
DEFECT,Redo+1,266397,0.7561569401205388,0.7421116161984767,0.7704680881043321,1.1355983841295212e-187,2.1374271280946327e-186,0.18671373112578293,0.7847501062800453
DEFECT,Forethought,15849,0.7551147149970744,0.6667310874771486,0.8552147087706565,9.756490772809656e-06,3.932698004793148e-05,0.33087452480158,0.8580976928824646
DEFECT,Stack,1356240,0.7496387505815021,0.7358957536612848,0.7636384006532145,1.2384126817984895e-204,2.5234078589673806e-203,-inf,0.77129123185146
DEFECT,Enlightenment+1,1959,0.7493778510802642,0.6093472196528721,0.9215881283738089,0.006263323481087819,0.01788025893508489,0.14048720291733374,0.7363934184468883
DEFECT,Chrysalis,11545,0.7437814940215374,0.6610306563502817,0.8368914596235646,8.705050709027139e-07,3.7641549011011896e-06,0.3911093090488732,0.8910334912943934
DEFECT,Sweeping Beam,1363547,0.7436430672312092,0.7326338804548906,0.7548176875162821,0.0,0.0,0.16292287392966132,0.7732846695351768
DEFECT,Good Instincts+1,2041,0.7427577851806566,0.6040261762889524,0.9133530120101269,0.004815228423446726,0.014146325831316373,0.11923375068210496,0.7199638663053296
DEFECT,Sunder+1,73556,0.7382118485118795,0.709687908352366,0.7678822294556421,1.7001694393850254e-51,1.3111376128035214e-50,0.19151649953294214,0.7876957306581764
DEFECT,The Bomb,12306,0.7360860853668925,0.6566128265857997,0.8251784051921138,1.4695841916521504e-07,6.593831292241265e-07,0.40740564567131254,0.8983144604573297
DEFECT,Sweeping Beam+1,261384,0.7344245338060161,0.7179756130836676,0.751250301579991,3.8084775555002774e-157,5.754169150181032e-156,0.10065945555767997,0.7154461121588733
DEFECT,Chaos,433293,0.7330677014247693,0.7169119742472126,0.7495875005246979,3.229601783155152e-164,5.01604584642489e-163,-inf,0.7775466213965672
DEFECT,Doom and Gloom,433173,0.7326406909358294,0.7170698057946466,0.7485496916441725,3.212638977842079e-177,5.662913626815283e-176,0.15903911904877976,0.7713341869546302
DEFECT,Leap+1,265713,0.732635290629987,0.718214373937261,0.7473457627059038,1.3411538512028458e-206,2.810096890114642e-205,0.1816495101738148,0.7828179546962768
DEFECT,Lockon+1,83112,0.731582188187111,0.7060440122155197,0.7580441003857249,1.3259998319537074e-66,1.1827492476984676e-65,0.1947261461637021,0.7904139819906855
DEFECT,Auto Shields,433476,0.7283733175834217,0.7123447245432218,0.7447625727946136,1.6764690050167404e-171,2.758101970475689e-170,0.16170075700785036,0.7721466978936604
DEFECT,Mind Blast,13639,0.7283593243160247,0.6572948047885614,0.8071071024039961,1.4373446880358312e-09,6.582149592015631e-09,0.27295818741985134,0.8262950800103651
DEFECT,Trip,16400,0.7191268516100316,0.649092933108477,0.7967170836847349,2.84362560057388e-10,1.329619465026229e-09,0.3278022468852566,0.8560754726354245
DEFECT,Lockon,432217,0.7181602588657802,0.7023305890484692,0.7343467100200177,2.5074606130588638e-186,4.6798907744569216e-185,-inf,0.7715357484655647
DEFECT,Auto Shields+1,84490,0.7100952229567659,0.6853045969846856,0.7357826401349634,1.5858754645020788e-79,1.5116864406262306e-78,0.18473616155567274,0.7822296493145267
DEFECT,Ball Lightning+1,263061,0.6995245492187206,0.6866210040916428,0.7126705883502847,1.061077552665916e-309,3.6256203761092307e-308,0.10057683236155568,0.7150534256398225
DEFECT,Hyperbeam+1,15788,0.699125580908605,0.6259019353461627,0.7809155880153504,2.286441203622155e-10,1.0713472390811828e-09,0.10201399972794689,0.7374000447974127
DEFECT,Swift Strike,13663,0.693596895362913,0.6118411462927822,0.786277052748041,1.0809265131819077e-08,4.91954464298569e-08,0.2788025837597232,0.8268049664899622
DEFECT,Doom and Gloom+1,83050,0.6732938387897708,0.6483892430237412,0.6991550187325779,5.060165789368646e-94,5.326364084449177e-93,0.19665447148526938,0.7913205567940039
DEFECT,Rebound+1,244525,0.6659579840652458,0.6474008443883583,0.6850470467940915,6.977067486789349e-175,1.192005145243011e-173,0.1930053757963327,0.7898341398435129
DEFECT,Hyperbeam,261450,0.6649781587332549,0.6404174348563052,0.6904808138015301,3.400617716564701e-100,3.814531287116263e-99,0.10695019179607446,0.7228164574939894
DEFECT,Darkness+1,84498,0.6639762721337354,0.6405682737450188,0.6882396584819005,9.030547407886936e-111,1.07832504262994e-109,0.19193318938055903,0.7876669878284628
DEFECT,Multi-Cast,323822,0.6621666671349677,0.6458885936480576,0.6788549904374827,3.74441253768633e-231,8.486061475715652e-230,0.12752525063991227,0.7690374078900215
DEFECT,Rebound,1282659,0.6584913893509843,0.6456129260198518,0.6716267478139937,0.0,0.0,0.16614772266778033,0.775548134189354
DEFECT,Streamline+1,262596,0.6583675474320757,0.6432320044844828,0.6738592366204049,8.40961997826309e-272,2.5240224286111247e-270,0.19382885756818213,0.7902558587445232
DEFECT,Sadistic Nature+1,926,0.6560712020162757,0.47543922522268944,0.9053300596169224,0.010309303081253489,0.027821339177963547,0.1341668913828502,0.732170162806001
DEFECT,Streamline,1366792,0.6541284170425303,0.6441920001525702,0.6642180993884224,0.0,0.0,-inf,0.7754449502761184
DEFECT,Aggregate,430670,0.6423166652442345,0.6209818749541757,0.6643844451674519,1.7228385370606926e-145,2.5009309743867962e-144,-inf,0.7734465769233604
DEFECT,Redo,1361211,0.6419460135756809,0.6330506091725238,0.6509664130714092,0.0,0.0,0.11521106018004657,0.7308725360013458
DEFECT,Reprogram+1,84000,0.6407359109762156,0.5966053573768462,0.6881307761291213,2.2624375701250735e-34,1.4910604876106196e-33,-inf,0.779524074807727
DEFECT,Melter,432947,0.6330120486554862,0.6198201636110876,0.6464847019633934,0.0,0.0,0.16876000085451115,0.7764758449558842
DEFECT,Darkness,433159,0.6216095485949116,0.6066106294921855,0.6369793276254277,0.0,0.0,-inf,0.7780446978829942
DEFECT,Dramatic Entrance,17519,0.6179262398822815,0.561560524602328,0.6799495712513836,5.954780006412289e-23,3.4804122090109717e-22,0.36052006961064675,0.873998740912896
DEFECT,Chrysalis+1,1046,0.6133201459430085,0.46764556644046834,0.8043732869804487,0.00041031163073481324,0.0014419337529462345,0.09417641644184438,0.7015737411719865
DEFECT,Rip and Tear,435526,0.6128819031992178,0.5934048471037207,0.6329982458054311,5.351587082668004e-194,1.0158867444962084e-192,0.16269795451505764,0.7743254049240307
DEFECT,Forethought+1,1999,0.6002996243680079,0.4635862829513819,0.7773302452397275,0.00010871015421932249,0.0004064734890927866,0.13298542892794385,0.7325969015612757
DEFECT,Mind Blast+1,1710,0.5994855799672967,0.4843881640862812,0.7419317548079298,2.547786074447921e-06,1.0676665794997797e-05,0.1233788339699643,0.7262056475954121
DEFECT,The Bomb+1,1016,0.5975787030972698,0.45687628223838167,0.7816127040910668,0.0001707617792918497,0.0006258447389557726,0.09422195505900821,0.6913402431561181
DEFECT,Fusion,431482,0.5943434508961699,0.5786382294087323,0.6104749386920424,0.0,0.0,0.16815454584376088,0.7805086588738936
DEFECT,HandOfGreed+1,882,0.5942454895424797,0.4215942424268221,0.8376008643023043,0.002960022533839901,0.009030508307223104,0.11295569758736834,0.7141899863393634
DEFECT,Metamorphosis+1,1058,0.5939909912235642,0.4502483269092561,0.783623783961026,0.000228885021924578,0.0008265912742999801,0.1316709683932813,0.7324414051210912
DEFECT,Melter+1,83595,0.5939266608052641,0.5725715613178427,0.6160782376326848,3.9228968057566737e-171,6.406436621754097e-170,0.2003456376992856,0.7943736030771962
DEFECT,HandOfGreed,13876,0.5928242258481887,0.5110236515432781,0.6877187810997846,5.137684876313531e-12,2.4914406354350117e-11,0.4512213710368036,0.9164407135630697
DEFECT,Flying Knee,1248,0.5900205597674083,0.3822923454228083,0.9106231529779305,0.01718099358247373,0.043068833799857965,0.25323064555686403,0.8317747701282302
DEFECT,Flying Knee+1,728,0.5879657325625988,0.3776859958682047,0.9153204155033279,0.01868384129432645,0.04621025781146887,0.27843254258890093,0.8369561722241873
DEFECT,Rip and Tear+1,83314,0.5878898639565718,0.5595366776697581,0.6176797803179227,1.7321918618715837e-98,1.9140289180183024e-97,0.1954628099495923,0.7907930034923412
DEFECT,Quick Slash+1,681,0.5592916703035477,0.36291849758858546,0.8619212703386071,0.008454770883040917,0.02335577877019139,0.2606373716930338,0.8225541133323745
DEFECT,Consecrate+1,701,0.5550180179078,0.3778358947357349,0.8152878127626152,0.002692517586957071,0.008294149182568177,0.24861222370270686,0.8208269016913144
DEFECT,Reprogram,430016,0.5521393598290865,0.5209604165370632,0.5851843307000748,3.168313411972593e-89,3.2427760774152666e-88,0.16094432525483882,0.7750734721084603
DEFECT,Flex,1257,0.5486313750934056,0.34565512192835,0.8707997267845318,0.01086899436802161,0.029084381314910836,0.2360422066922837,0.8240665273423895
DEFECT,Protect,1307,0.53254708771298,0.35851545724593087,0.7910576654356939,0.0018029437195327444,0.005745104736129447,0.22031558102553384,0.808985342019544
DEFECT,Cleave,1307,0.5309610337529012,0.32133543668773895,0.8773374709926803,0.013485289982774795,0.03486708853520701,0.25267407296893285,0.830103877895676
DEFECT,Iron Wave,1283,0.527145476478096,0.31799700335835984,0.8738521131853728,0.013033237848804205,0.03385593130081186,0.16602560213901596,0.8057639633202334
DEFECT,Reaper,383,0.5266337856344664,0.3065674724601064,0.9046724427288344,0.02018642316328675,0.04932238266849271,0.16475636469527843,0.7743107769423558
DEFECT,Dagger Spray+1,663,0.5248629234139335,0.3125974561820326,0.881264651796148,0.014768307035414895,0.03778849069776092,0.23191160624352625,0.8122346347630819
DEFECT,Consecrate,1234,0.5045629787232032,0.3467177890878211,0.734268063279405,0.0003521444843604196,0.0012473889948396999,0.24920170128783214,0.8311856818067385
DEFECT,PathToVictory,1212,0.4973304890427488,0.308767788972153,0.8010473377253947,0.004077389969198272,0.01204239776807096,0.22755838220638402,0.8177954203150128
DEFECT,Flex+1,707,0.48831046265079536,0.3164237711640208,0.7535688834535533,0.0012033011043122647,0.003936178783726175,0.21657235000411645,0.7985930021455685
DEFECT,BattleHymn,431,0.48687670526122884,0.269678474252648,0.8790057374173308,0.016948990559453748,0.04258338012731536,0.17614826980075005,0.7753132832080201
DEFECT,CutThroughFate,1216,0.47634775733428647,0.29526252349706195,0.7684930116763097,0.0023733145266014197,0.007413687149904012,0.2500860364808829,0.8280239859259683
DEFECT,FlyingSleeves+1,675,0.4751173078323002,0.2756349254779116,0.8189689888188805,0.00738753635555077,0.02063863930273995,0.2273284386789085,0.8050828009106266
DEFECT,Double Tap,385,0.4652011797590871,0.24746098264618013,0.8745303414505254,0.017489443740412683,0.043743304670559195,0.16799827525440114,0.7707931443834397
DEFECT,Deadly Poison+1,746,0.45715696041401016,0.2773782435069596,0.7534566655720173,0.002137571968983771,0.006743675203285448,0.26467044276042995,0.8290998217468808
DEFECT,BowlingBash+1,668,0.4486346111740719,0.27823138840161116,0.72340153819304,0.0010079564189957447,0.0033313559621868287,0.2688059797886151,0.832443728995453
DEFECT,Blade Dance,1271,0.44678879718228576,0.23997961599819695,0.8318216047528532,0.011065298973951697,0.02950553406682755,0.264500543282258,0.8373096446700508
DEFECT,Cloak And Dagger+1,560,0.44250224161659957,0.25551017293592915,0.7663422226433844,0.0036173562461362524,0.010856957057660292,0.18827043320738146,0.7811432932953039
DEFECT,DeceiveReality,383,0.4321056943553828,0.22618474888813306,0.8254992081128052,0.011066235874681382,0.02950553406682755,0.16479579224339314,0.7745343444010897
DEFECT,Iron Wave+1,646,0.42061044797397185,0.25794321681189647,0.6858608306566872,0.0005176693510659027,0.0017853161936605122,0.22604726217981552,0.8073184385973842
DEFECT,Swivel,383,0.4154450156204958,0.20095292613955532,0.8588805563550372,0.01776428159742067,0.044181936649351966,0.26453681673445917,0.8300274066461116
DEFECT,EmptyBody+1,647,0.3946452733487513,0.19421932800312902,0.8019021246639341,0.010162249367940527,0.02752482420267794,0.23818688620519335,0.8138061689657214
DEFECT,FlyingSleeves,1188,0.36218678844155283,0.17837434721349663,0.7354155559408855,0.004948166881225688,0.014460366635792438,0.2544985818018919,0.8344675661072972
DEFECT,ReachHeaven,452,0.36034744597306034,0.16336189389749176,0.7948627352520019,0.011446419881294778,0.030300951795418,0.3222039271952605,0.8622041527515608
DEFECT,Cleave+1,726,0.36020299447217735,0.22257441346430418,0.5829340183683411,3.2219332257727575e-05,0.00012598439602889603,0.24367383858440728,0.8223170201840659
DEFECT,Predator+1,225,0.35921669392353256,0.16627845135603161,0.7760273934537832,0.009182680448379369,0.02517868305660565,0.2492895048502325,0.813782991202346
DEFECT,Twin Strike,1251,0.354456185913071,0.16644152067036394,0.7548548416645925,0.007164021365776349,0.02017227958099508,0.25480379548241383,0.8303280655445479
DEFECT,FlurryOfBlows+1,652,0.34719428136783964,0.14742669106631004,0.817652951054243,0.015494156776059071,0.03950921033252262,0.22766610686532618,0.8052945781953416
DEFECT,Noxious Fumes+1,204,0.3436863286787944,0.17187579965894964,0.6872421408662097,0.0025209955999266134,0.007798232907293884,0.27515609160350973,0.8314484126984127
DEFECT,CrushJoints,1266,0.3349126243223586,0.17709889157691244,0.6333549856339807,0.0007657487680771941,0.0025846930302423224,0.24937580153225958,0.8338584897347785
DEFECT,Caltrops+1,221,0.3298221178864878,0.16693044346786123,0.6516644129569569,0.0014106207454311615,0.004587099085801771,0.30684240803731067,0.8478333333333334
DEFECT,Poisoned Stab+1,708,0.30641095542654806,0.17377130973146823,0.5402944464796647,4.3630082989227755e-05,0.0001685259379462171,0.2939836622779717,0.8441741452199066
DEFECT,Deadly Poison,1351,0.287286557795973,0.15132951617101462,0.5453897453619645,0.0001369410427191962,0.0005086054446142721,0.26431365439197974,0.8403782510925368
DEFECT,WreathOfFlame+1,213,0.2653568080719623,0.09475538942848617,0.7431158904505725,0.011567948408715431,0.030549837593052284,0.22164534081263387,0.8028528244851691
DEFECT,FlurryOfBlows,1311,0.2619007224685465,0.08706562388207287,0.7878194099022584,0.017107337818881616,0.04293265231156618,0.21592436613414379,0.8135701161595714
DEFECT,Blade Dance+1,632,0.23878510002759903,0.12613167428818026,0.4520539691316351,1.0919429760412602e-05,4.38554312800658e-05,0.2564915426859169,0.8252704887451809
DEFECT,FearNoEvil,402,0.15872664665512679,0.035173347594351284,0.7162852011967028,0.016667317323249862,0.042041133943897566,0.2796722719082704,0.859258960284146
DEFECT,All Out Attack,399,0.139628058251743,0.042650475388496055,0.45711084046699074,0.0011390599716667126,0.0037479291808470644,0.2906944668190926,0.8508908325234855
DEFECT,EmptyFist,1299,0.11364056251069553,0.024904870445262167,0.5185402379880298,0.004986217252760894,0.014533318265593103,0.2647555248036877,0.836835008336267
DEFECT,Pummel+1,220,0.11299476381438008,0.02452308570155876,0.520644783647923,0.0051529249563892834,0.01496032199756941,0.2354845551161333,0.8086736842105263
DEFECT,Wild Strike+1,541,0.0909150260695118,0.020199454117903762,0.4091963038691158,0.0017828077166047488,0.0056891033600275105,0.2123303575611647,0.7974174366747311
IRONCLAD,Master of Strategy+1,1749,1.860989571575591,1.5023183270886715,2.305291843323621,1.3010751231913674e-08,5.909382103492897e-08,0.11781111870253991,0.7200960646668607
IRONCLAD,Offering+1,31711,1.849280696465031,1.7611673210825527,1.941802492801244,1.6637518011773983e-134,2.266989417432516e-133,0.09848780684380876,0.7170821958495233
IRONCLAD,Expertise,689,1.8354608135217716,1.101701379340771,3.05792155764557,0.019707736448504157,0.048365616190196394,0.19908580931847775,0.7906861629494766
IRONCLAD,Master of Strategy,21161,1.7302051516051624,1.5915317542385872,1.8809614440104159,7.364947299404526e-38,5.111733734992955e-37,0.4296277249352115,0.9009582871109921
IRONCLAD,Offering,491777,1.682160164763359,1.6580204145974866,1.7066513747381338,0.0,0.0,0.10638045310349575,0.7195849490672883
IRONCLAD,Malaise,668,1.6663059767212065,1.0839857826769737,2.561450207584715,0.019934530251110704,0.048814323801231393,0.13350909914795817,0.7505416228991597
IRONCLAD,Secret Technique+1,1541,1.5468389592928675,1.2442249176031979,1.9230532455461666,8.592649491213184e-05,0.0003229149664971993,0.09391587556734715,0.6935668182360053
IRONCLAD,Battle Trance,626884,1.474600940752224,1.452998252671445,1.4965248103151263,0.0,0.0,0.14597119753610788,0.7560073712441673
IRONCLAD,Shockwave,624889,1.466038677654591,1.4436165706579562,1.4888090425559817,0.0,0.0,0.14636882402252827,0.7555804430225814
IRONCLAD,Impatience+1,2848,1.4601287619976264,1.1701140276674837,1.8220241371369783,0.0008064547730621585,0.0027097368395931224,0.12344158485648626,0.7239224116556082
IRONCLAD,Deep Breath+1,2995,1.4431952376606427,1.2146826753424285,1.7146967980087455,3.0289291558946264e-05,0.00011885603631169549,0.13090105390525297,0.7343685143275835
IRONCLAD,Corruption,474500,1.4109324630443292,1.3840782727977423,1.4383076841805507,4.478117055893894e-270,1.3086707869921498e-268,0.10339778559525903,0.7165482809182482
IRONCLAD,Battle Trance+1,121963,1.3531575136835896,1.3178287802549904,1.3894333499713536,3.39099063242829e-111,4.0931468449039305e-110,0.1754006060875285,0.7743684319638013
IRONCLAD,Purity,25913,1.3237417277095864,1.2202664069032247,1.435991478390775,1.4423024023340936e-11,6.933665877887493e-11,0.3496460732464326,0.8647277419858616
IRONCLAD,Corruption+1,28272,1.2977485088202318,1.2160622849656044,1.3849218193562927,3.924220593056247e-15,2.0555881927306426e-14,0.10402806283094101,0.7171791855293812
IRONCLAD,Dark Embrace+1,116970,1.2852744670139957,1.2426506767529248,1.3293602831928952,3.4847600119167625e-48,2.597198653176889e-47,0.19511163212930727,0.7893000390794503
IRONCLAD,Burning Pact+1,120688,1.2796079179159305,1.2409190828605017,1.3195029766314035,8.0604572554980965e-56,6.416586223821245e-55,0.180694011200777,0.7782933853896006
IRONCLAD,Finesse,26798,1.2760647549426596,1.1943876754433291,1.3633272448181175,5.073992044120331e-13,2.54962360407042e-12,0.35288656218170267,0.8650158800056849
IRONCLAD,Deep Breath,25258,1.275233534606877,1.176955961203276,1.381717431570984,2.818073167369216e-09,1.2878478404788125e-08,0.336353068572638,0.8575738473260307
IRONCLAD,Shockwave+1,121045,1.273101624981279,1.2393069709053794,1.3078178252688286,2.924959318572499e-69,2.6407864416867968e-68,0.17823481246980133,0.7772088790122409
IRONCLAD,Feel No Pain+1,117723,1.251267529009895,1.2134721482058555,1.2902401027245705,1.5461216526413367e-46,1.1408425882114315e-45,0.19385576498552715,0.7881239599333012
IRONCLAD,Impervious,491541,1.2373172241450752,1.219672300121614,1.2552174161973035,1.2266944147158946e-185,2.2516432190776875e-184,0.10007316152087053,0.7122518814404286
IRONCLAD,Secret Technique,21505,1.2363514442402717,1.133407026206621,1.3486460365354638,1.7252187957361361e-06,7.354531564932742e-06,0.43647798349168854,0.9078471510370989
IRONCLAD,Apotheosis,23622,1.2063082419359077,1.1052842200019208,1.3165659549178867,2.6317986667131748e-05,0.00010345530688088428,0.4619499948533957,0.9166958584071887
IRONCLAD,Burning Pact,627890,1.2003048277407096,1.1766182946747212,1.2244681950113208,4.4696900382172435e-72,4.153632458108995e-71,0.15396243158781342,0.7621013866428338
IRONCLAD,Dark Embrace,628971,1.1865227283411937,1.1615249058859205,1.2120585428139763,7.744849480376144e-56,6.1875218330630995e-55,-inf,0.7303892849931736
IRONCLAD,Second Wind,624370,1.1710781714254432,1.147428079573966,1.1952157246303075,5.460291633758264e-52,4.2255427590860995e-51,0.1489534093447431,0.7582648707217475
IRONCLAD,Thinking Ahead,21996,1.1672750064949988,1.0666681875385828,1.277370935690922,0.0007698428875220468,0.002594569124713909,0.44171320956331284,0.9107811932169336
IRONCLAD,Power Through,629016,1.1660053052402106,1.1463484108487902,1.185999264256538,3.8478892543726274e-70,3.5314719148601676e-69,-inf,0.7551886973928931
IRONCLAD,Feel No Pain,628559,1.1599862196957316,1.1401581734937218,1.1801590877174932,7.357127872057851e-64,6.458569566735371e-63,-inf,0.7382025037830025
IRONCLAD,Flash of Steel,22244,1.147600127355885,1.0744255733880719,1.2257582888261733,4.214022632378474e-05,0.00016333934147491432,0.26238498185755377,0.8156127354911946
IRONCLAD,Disarm,626879,1.141622170470409,1.1235523347105456,1.159982619274544,1.5905823466430067e-59,1.3181654447366112e-58,0.1050598553150589,0.7188229498700403
IRONCLAD,Second Wind+1,119822,1.1364768022767504,1.0989479154060142,1.1752872943355142,8.195887446038488e-14,4.18461287762103e-13,0.18330912762935447,0.7807438134372868
IRONCLAD,Warcry+1,343597,1.1324259993194576,1.1123384364530182,1.1528763206492294,3.096534476465312e-42,2.2042958564838006e-41,0.17812141356907207,0.778194837623843
IRONCLAD,Impatience,23311,1.1301878695304994,1.0298001052507568,1.2403617109000586,0.0099174512329644,0.02696041516329735,0.32410137544765183,0.8515379817299606
IRONCLAD,Violence,20186,1.1224045433600274,1.0267824769815304,1.2269316892305056,0.011030623722440305,0.02948136617032481,0.42444107234704487,0.9037117214621084
IRONCLAD,Entrench+1,120993,1.118503231102314,1.0878261083743257,1.150045460717904,2.9550838524596336e-15,1.558964664207327e-14,0.1850472405171124,0.7816888109590212
IRONCLAD,Sentinel+1,93562,1.1162982148176013,1.078214563982377,1.1557270194926907,5.228342270798003e-10,2.4191975382171593e-09,0.18009833484771076,0.7780376822114179
IRONCLAD,Limit Break,469241,1.113922273544998,1.0978080878242822,1.13027299148325,1.0282974605949454e-47,7.638289832713624e-47,0.10443103489810301,0.7192779118452728
IRONCLAD,Shrug It Off,1792729,1.1082094131488958,1.0986029481153556,1.1178998795685589,2.2981178266315997e-118,2.9166398245421616e-117,0.10342852452029094,0.71658645828241
IRONCLAD,Reaper,488570,1.104717315959328,1.0892486660817768,1.1204056393939699,1.4200562450357399e-43,1.024008090981941e-42,0.09753322660096808,0.709771916356347
IRONCLAD,True Grit+1,344047,1.1032372115836373,1.0828565631869522,1.1240014480225342,5.307616753908651e-25,3.1860045433597608e-24,0.17982605480554437,0.7786113780913306
IRONCLAD,Discovery,21870,0.8986208258966067,0.8375737665623416,0.9641173362549376,0.0029012467483764282,0.008863368676951922,0.2751296192653532,0.8255497044646903
IRONCLAD,Dropkick,625684,0.8961372998116355,0.8807182109272643,0.9118263369031337,3.196730546183232e-35,2.132113676598486e-34,-inf,0.7356993839820638
IRONCLAD,Seeing Red+1,121554,0.8945013892968267,0.8711068678972118,0.9185241959868998,1.6480569235281793e-16,8.905923180428433e-16,0.18012375397074165,0.7782441362862339
IRONCLAD,Juggernaut+1,28236,0.8944192349354115,0.8470630022253496,0.9444229835570384,5.816195183814032e-05,0.00022233682449657427,0.09947449705999878,0.7142025222130763
IRONCLAD,Dropkick+1,121934,0.885472535914875,0.8593325471762102,0.9124076755104493,1.7803898142160783e-15,9.437340757455633e-15,0.1798320870251433,0.7785033260881755
IRONCLAD,Feed,492317,0.8847206574135731,0.871912603483354,0.8977168566290239,6.867225239603924e-61,5.84371925561698e-60,0.09256474489894162,0.7080739817047513
IRONCLAD,Jack Of All Trades,21791,0.8773381960917004,0.8103875448894949,0.9498200153438918,0.001233058467680119,0.004027386553996389,0.2817884631595513,0.8291571687508725
IRONCLAD,Clothesline,1784820,0.8754641426410078,0.8631178572464994,0.8879870328430323,3.080879306834364e-75,2.887186894716929e-74,0.10783933347767272,0.7207969383283466
IRONCLAD,Warcry,1794790,0.8734443286350982,0.8607817914654654,0.8862931381552409,1.0603010698568407e-73,9.894658303159845e-73,0.10972120230469051,0.7248889722405134
IRONCLAD,Spot Weakness+1,115387,0.8704349475207096,0.8472407942671092,0.8942640663576384,7.504479012976355e-24,4.444652770085462e-23,0.17484486569013635,0.7736309002096478
IRONCLAD,Demon Form,496821,0.8661236616522475,0.8538110526076007,0.878613827945683,3.538295238733062e-86,3.5398890654171757e-85,0.09743493648970702,0.7100850512032022
IRONCLAD,Heavy Blade,1694722,0.8654273450016643,0.8565953168941369,0.8743504367876331,7.206451203845568e-168,1.1598208785319569e-166,-inf,0.7495658232394482
IRONCLAD,Transmutation,18894,0.8629091841637856,0.7793239607731067,0.9554592154147784,0.004561316471984703,0.013435920270925763,0.41338152556193875,0.8991710330132646
